lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
PI (32:2),-0.035129872,4.487922949,0.089683328,0.764580125,0.99982009,824.5019 -> 547.5019,PI,1386.188094,1421.644106,1449.160099,1418.960106,1415.5201,1487.880112,1277.84008,1410.880104,1442.160091,1425.740101,1442.880096,1364.760109,1352.5401
PI (32:3),0.004370309,4.467057991,0.001387498,0.970286359,0.99982009,822.4863 -> 545.4863,PI,1393.296098,1390.2921,1350.76009,1426.920101,1367.960091,1340.380093,1393.140106,1445.820114,1381.760101,1372.200096,1410.900089,1366.140095,1412.720104
PI (32:4),0.020012996,4.448435743,0.029076334,0.864602905,0.99982009,820.4706 -> 543.4706,PI,1379.636094,1361.74409,1367.000099,1331.640091,1320.300091,1333.140083,1378.800098,1459.900093,1413.180099,1320.480091,1393.020088,1363.560093,1392.880093
PI (32:5),-0.051396484,4.444377055,0.191768517,0.661448754,0.99982009,818.455 -> 541.455,PI,1347.032096,1396.848095,1315.300102,1382.360088,1371.100098,1430.5401,1326.040096,1404.480099,1385.540115,1382.520088,1315.160084,1384.340099,1337.320087
PI (34:0),0.05591949,4.611855057,0.228187641,0.632870934,0.99982009,856.5645 -> 579.5645,PI,1585.004108,1526.808112,1342.060093,1459.100109,1615.380112,1474.840107,1514.000107,1755.800125,1637.860107,1543.180111,1640.780106,1401.120106,1517.000111
PI (34:2),0.058108616,4.920481906,0.248372664,0.618223273,0.99982009,852.5332 -> 575.5332,PI,1995.472148,1913.920139,1431.100101,2053.560154,1836.480156,2041.220131,1782.760117,1980.54015,2644.760189,1845.520138,2062.980167,1648.76012,1650.380112
PI (34:3),0.169986397,4.767834217,2.116384287,0.14573023,0.99982009,850.5176 -> 573.5176,PI,1850.716129,1642.660111,1387.560089,1555.80011,1849.480118,1395.760109,1755.300129,1731.180111,2292.54018,2047.60014,1674.500103,1482.960087,1681.760117
PI (34:4),0.141958115,7.227386644,1.52023784,0.217583504,0.99982009,848.5019 -> 571.5019,PI,10759.27273,9764.048661,1499.560097,10494.44084,10785.64074,9442.180607,7513.800461,9260.44062,10857.24078,10835.82072,12015.8008,8787.360512,12623.88086
PI (34:5),0.143517044,5.466826255,1.530327938,0.216063234,0.99982009,846.4863 -> 569.4863,PI,3065.668224,2779.224189,1410.000099,2851.780144,3448.580254,2734.340202,2615.340214,2664.380199,2954.280186,2708.740185,3405.680241,2936.880215,2904.460224
PI (34:6),-0.018119482,4.465845636,0.023847286,0.87727412,0.99982009,844.4706 -> 567.4706,PI,1378.540102,1396.496098,1381.940094,1386.700096,1297.520103,1420.420105,1475.660103,1375.700092,1413.680099,1393.12009,1377.940105,1406.540104,1327.900097
PI (36:0),-0.159063316,4.634211945,1.846006497,0.174248578,0.99982009,884.5958 -> 607.5958,PI,1482.496105,1655.868113,1455.360104,1760.36013,1663.080116,1615.140114,1348.740101,1545.640106,1506.160091,1611.260105,1461.5201,1746.940109,1432.980118
PI (36:1),0.130435667,5.84307303,1.270437548,0.259684612,0.99982009,882.5802 -> 605.5802,PI,3989.43226,3641.06825,1736.980122,3709.840229,3601.660202,3032.200191,3601.360245,4989.660316,5566.940331,4159.620342,4619.860325,2314.020172,2557.340199
PI (36:3),0.178793889,5.746029317,2.3838768,0.122592977,0.99982009,878.5489 -> 601.5489,PI,3815.068286,3362.824233,1434.980122,3487.980198,3775.000263,3391.660282,4140.540337,4008.420269,5431.760406,3538.700253,3587.480259,2387.360165,2140.560165
PI (36:4),0.019645481,6.751280421,0.029056757,0.864648053,0.99982009,876.5332 -> 599.5332,PI,7403.864479,7312.788528,1395.840096,6538.020397,7943.120487,8701.380676,8467.980568,8187.920589,8158.960606,7521.880573,7038.320408,5614.740402,5410.940327
PI (36:5),0.029781754,4.59195887,0.064672578,0.799257591,0.99982009,874.5176 -> 597.5176,PI,1538.688106,1506.856104,1439.320107,1458.100098,1484.980106,1583.460121,1594.920113,1498.980103,1740.400116,1532.180107,1483.460106,1461.560089,1389.680088
PI (36:6),0.015135609,4.414420531,0.016610422,0.897451474,0.99982009,872.5019 -> 595.5019,PI,1339.712096,1326.660094,1387.280094,1312.08009,1359.180096,1342.300098,1293.340088,1387.7001,1393.440105,1279.640083,1280.5401,1311.580097,1372.060093
PI (36:7),-0.039726143,4.44907639,0.114582243,0.734986434,0.99982009,870.4863 -> 593.4863,PI,1355.860098,1394.296095,1330.600101,1441.46011,1348.840092,1387.62009,1375.420097,1402.100098,1388.700104,1317.680092,1340.900105,1422.620087,1325.44009
PI (36:8),0.01853831,4.540390204,0.025020099,0.874316988,0.99982009,868.4706 -> 591.4706,PI,1474.580106,1455.928101,1415.220089,1584.900131,1469.180107,1436.340096,1523.540112,1414.860104,1511.000114,1447.280087,1410.440094,1396.26009,1458.740105
PI (38:0),0.013064494,4.551866331,0.012431127,0.911223859,0.99982009,912.6271 -> 635.6271,PI,1485.472099,1473.98811,1400.980099,1447.180107,1420.340088,1577.68013,1435.400105,1444.100109,1456.800091,1511.640106,1464.900105,1389.340099,1649.920109
PI (38:1),0.01385402,4.54094972,0.013974561,0.905898061,0.99982009,910.6115 -> 633.6115,PI,1474.840103,1461.6441,1396.360107,1486.5401,1409.640091,1573.140106,1589.020119,1404.500099,1510.540104,1477.420105,1525.560112,1366.62009,1339.44009
PI (38:3),0.093976658,6.717611527,0.664645686,0.414924617,0.99982009,906.5802 -> 629.5802,PI,7408.768521,6934.04846,1571.020111,6722.380447,7363.480522,7758.32053,7552.440483,7789.680546,9911.800671,6979.780396,7184.560535,5420.080383,5031.560394
PI (38:4),-0.167411126,8.60204098,2.121944898,0.145202053,0.99982009,904.5645 -> 627.5645,PI,25346.48189,28437.4381,2077.460129,27278.48174,22250.4214,34247.22244,32768.60255,31068.72232,32458.24225,28659.46222,25018.7822,20933.30178,14236.36103
PI (38:6),-0.018595749,5.283343343,0.025624327,0.872821202,0.99982009,900.5332 -> 623.5332,PI,2533.612179,2565.068185,1494.500114,2752.460197,2308.420181,2704.080185,2647.820198,2317.060162,2876.760185,2994.440228,2616.980194,2057.300156,2218.080135
PI (38:7),-0.135278791,5.168213808,1.352891688,0.244773223,0.99982009,898.5176 -> 621.5176,PI,2247.78416,2466.04817,1380.180092,1860.720123,1852.420143,2532.580162,2481.860165,2917.440205,2877.260208,2175.740162,2050.060135,2843.760201,1977.320148
PI (38:8),0.016963994,4.521703818,0.020945853,0.884926563,0.99982009,896.5019 -> 619.5019,PI,1464.588107,1448.4201,1304.560104,1335.480091,1479.7001,1484.180096,1469.980118,1421.420097,1476.880116,1466.460106,1330.560093,1534.560108,1565.820107
PI (38:9),0.020825164,4.506529278,0.031549754,0.85901945,0.99982009,894.4863 -> 617.4863,PI,1448.976102,1428.648103,1316.360096,1481.820107,1346.08009,1543.080109,1640.76012,1403.8801,1490.160103,1308.820095,1423.420113,1405.640106,1344.460087
PI (40:0),0.045341242,4.569976902,0.149807617,0.698719275,0.99982009,940.6584 -> 663.6584,PI,1522.572105,1477.428107,1405.320095,1440.940102,1503.160122,1502.080105,1662.520103,1540.500114,1453.680103,1544.000107,1486.0201,1359.620106,1507.480099
PI (40:1),0.039514949,4.44638734,0.113361553,0.736349039,0.99982009,938.6428 -> 661.6428,PI,1391.796098,1355.164095,1317.580093,1390.260098,1413.760109,1307.94009,1374.520092,1396.8801,1396.440098,1322.060089,1382.080093,1358.680096,1392.180096
PI (40:10),-0.17181288,4.739880355,2.160502215,0.141598404,0.99982009,920.5019 -> 643.5019,PI,1609.480112,1811.828123,1372.960091,1538.720104,1463.400108,1998.160145,1790.720135,1572.040108,1749.24012,1565.580105,1521.640099,2384.640156,1522.400101
PI (40:2),-0.078532811,4.652831873,0.450456762,0.502118125,0.99982009,936.6271 -> 659.6271,PI,1551.06411,1639.140123,1425.120102,1661.840126,1499.840099,1607.560116,1508.460102,1657.700123,1560.360104,1479.62011,1727.100132,1788.980141,1459.560112
PI (40:3),0.005363659,4.585765258,0.002097243,0.963473116,0.99982009,934.6115 -> 657.6115,PI,1516.040107,1511.724109,1449.080109,1364.460102,1438.3601,1646.020119,1396.680103,1518.92012,1621.90012,1391.12009,1612.120113,1638.100113,1511.140099
PI (40:4),0.070871582,5.452437241,0.373202421,0.541263828,0.99982009,932.5958 -> 655.5958,PI,2955.920203,2813.100207,1518.740108,2991.260212,2514.060154,3213.16021,3463.280239,2543.32019,3154.400227,2879.340233,2497.740185,2438.420189,3150.120213
PI (40:5),-0.001561473,6.12211045,1.83E-04,0.989215836,0.99982009,930.5802 -> 653.5802,PI,4704.260317,4704.576325,1367.580093,4997.480289,3919.940269,4808.02029,5814.860409,4851.860348,5440.020329,4659.420395,4848.220333,4206.100304,3498.260246
PI (40:6),-0.069896254,5.56044822,0.363628112,0.546498147,0.99982009,928.5645 -> 651.5645,PI,3059.740207,3214.936238,1409.2001,2745.38018,2715.940182,3870.600292,3026.600178,3821.52029,3803.680305,3115.120247,3611.380222,2522.060181,2141.100147
PI (40:7),-0.160873232,4.823773481,1.898428337,0.168254344,0.99982009,926.5489 -> 649.5489,PI,1719.952121,1925.460139,1377.360096,1842.340118,1835.460129,2221.540173,1500.360107,2132.620159,1940.420132,1809.900135,1789.000126,1620.900112,1534.520111
PI (40:8),-0.04897783,4.590573488,0.174933066,0.675764339,0.99982009,924.5332 -> 647.5332,PI,1503.092106,1554.520106,1364.92009,1508.200111,1299.720097,1692.100109,1396.280102,1478.500095,1708.760109,1375.080082,1499.460106,1718.720131,1611.240116
PI (40:9),-0.01635769,4.47311278,0.019443358,0.889102906,0.99982009,922.5176 -> 645.5176,PI,1392.876101,1408.828098,1332.840099,1367.960098,1266.180088,1493.880096,1477.760109,1354.580093,1471.900108,1344.000103,1316.000092,1483.720097,1432.540108
PI (42:0),0.014044578,4.514918807,0.014345224,0.904664119,0.99982009,968.6897 -> 691.6897,PI,1434.9121,1422.088106,1494.12011,1404.300106,1418.140106,1396.420109,1433.5401,1486.280117,1438.240101,1347.360092,1366.720093,1476.080105,1517.920101
PI (42:1),-0.003507591,4.484770789,8.94E-04,0.976142838,0.99982009,966.6741 -> 689.6741,PI,1409.504098,1413.280099,1348.720085,1422.720104,1324.440102,1390.720097,1512.820103,1417.300091,1446.480099,1416.720108,1371.720089,1418.940098,1392.060097
PI (42:10),-0.071125249,4.442855841,0.367288421,0.544486034,0.99982009,948.5332 -> 671.5332,PI,1342.588097,1411.860099,1254.780083,1325.300083,1341.140095,1525.3601,1341.480091,1460.100117,1395.460106,1354.860092,1335.58009,1393.680103,1299.280102
PI (42:11),0.001816417,4.468843037,2.40E-04,0.987648173,0.99982009,946.5176 -> 669.5176,PI,1390.404098,1389.980101,1387.280102,1333.540092,1352.940102,1438.160099,1400.120106,1434.080109,1409.800102,1354.480106,1376.640095,1389.640099,1412.520084
PI (42:3),-0.010854096,4.557899683,0.00857966,0.926200328,0.99982009,962.6428 -> 685.6428,PI,1470.744103,1481.608102,1505.240108,1442.740101,1374.140091,1515.880108,1385.120102,1490.600113,1655.180119,1435.940094,1416.720093,1522.880093,1522.560112
PI (42:4),0.035504466,4.523615158,0.091726125,0.761994108,0.99982009,960.6271 -> 683.6271,PI,1465.000102,1431.056107,1402.140095,1394.060097,1537.7001,1398.280109,1449.060093,1547.560123,1453.600117,1395.340103,1429.280094,1420.0401,1455.360107
PI (42:5),0.002935714,4.527049614,6.27E-04,0.980018671,0.99982009,958.6115 -> 681.6115,PI,1457.288103,1453.420097,1368.280098,1595.840103,1458.780102,1380.540089,1398.64011,1383.020088,1590.600094,1351.3801,1453.000111,1556.320107,1385.420097
PI (42:6),-0.031069406,4.559320092,0.070297376,0.790904293,0.99982009,956.5958 -> 679.5958,PI,1459.948104,1492.156109,1517.480103,1454.5201,1375.860104,1525.880104,1452.600101,1505.280117,1563.220097,1376.220104,1524.200111,1598.880119,1383.860107
PI (42:7),0.021741256,4.478547602,0.034343794,0.852977435,0.99982009,954.5802 -> 677.5802,PI,1407.496098,1387.236102,1414.360088,1358.740097,1389.100105,1321.100098,1418.140099,1425.240108,1434.420105,1379.740097,1451.280102,1451.360111,1344.540081
PI (42:8),0.03248606,4.485326868,0.076709277,0.781807445,0.99982009,952.5645 -> 675.5645,PI,1426.304101,1395.612096,1354.060089,1356.840096,1489.020103,1418.700089,1394.000099,1348.160099,1427.180107,1349.460079,1447.040096,1504.900116,1374.280098
PI (42:9),-0.06763389,4.529150448,0.332848332,0.563986681,0.99982009,950.5489 -> 673.5489,PI,1414.792102,1485.044102,1437.400105,1373.060101,1372.200092,1461.000107,1418.380108,1473.320099,1313.760098,1682.240116,1433.140106,1435.60009,1536.480106
PI (44:0),0.051326469,4.453482659,0.19125143,0.661877098,0.99982009,996.721 -> 719.721,PI,1396.580102,1348.856095,1401.060104,1299.62009,1359.640087,1415.560097,1414.600109,1431.7001,1448.700096,1272.960091,1305.100098,1324.440098,1454.860119
PI (44:1),0.028584006,4.507585437,0.05941775,0.807418587,0.99982009,994.7054 -> 717.7054,PI,1440.816097,1413.996098,1426.540096,1391.820095,1442.080109,1397.000103,1395.680096,1428.320087,1410.980083,1413.940105,1414.240086,1438.900097,1541.100113
PI (44:10),0.02651629,4.485399816,0.051094064,0.82117034,0.99982009,976.5645 -> 699.5645,PI,1415.032101,1389.920103,1440.760101,1355.420097,1365.800098,1469.720119,1387.400097,1400.620106,1514.220112,1320.100098,1421.220104,1403.740097,1386.520096
PI (44:12),-0.047199762,4.527656185,0.162142303,0.687191761,0.99982009,972.5332 -> 695.5332,PI,1431.972099,1480.108101,1379.500099,1337.760082,1351.540085,1606.600113,1436.700111,1542.100109,1586.280113,1383.120098,1369.640099,1530.960102,1415.700089
PI (44:2),-0.039539474,4.491297827,0.113647559,0.736029052,0.99982009,992.6897 -> 715.6897,PI,1394.7521,1434.768103,1382.700085,1409.300095,1421.600109,1474.920109,1392.920116,1450.2001,1407.960094,1436.900108,1348.500088,1402.520103,1402.78009
PI (44:3),0.054625662,4.484284396,0.216836988,0.641460616,0.99982009,990.6741 -> 713.6741,PI,1429.312098,1378.180096,1410.580105,1331.380096,1373.700089,1447.580105,1457.220104,1383.680103,1379.960102,1300.820084,1581.900108,1427.44009,1353.780087
PI (44:4),-0.013252037,4.506680701,0.012771739,0.910020949,0.99982009,988.6584 -> 711.6584,PI,1420.744105,1435.404099,1415.480091,1333.380085,1395.000095,1370.860096,1379.020103,1578.82011,1447.860111,1431.940098,1450.820118,1462.020107,1431.020096
PI (44:5),-0.003958102,4.483829904,0.001138833,0.973079218,0.99982009,986.6428 -> 709.6428,PI,1410.880099,1414.580098,1329.26009,1458.220097,1326.500095,1435.020107,1444.140099,1402.500092,1524.98011,1354.960087,1371.320091,1422.200108,1387.460102
PI (44:6),0.056198597,4.509510529,0.229666196,0.63177145,0.99982009,984.6271 -> 707.6271,PI,1454.952099,1399.712102,1449.080109,1406.060097,1388.220093,1356.420105,1539.980106,1371.820107,1480.820099,1438.580105,1449.520096,1425.680096,1416.2201
PI (44:7),0.039677147,4.500435706,0.114432875,0.735152732,0.99982009,982.6115 -> 705.6115,PI,1431.292105,1393.848096,1494.180099,1370.980091,1392.680107,1413.420105,1372.500099,1434.300091,1447.640102,1342.340088,1465.12011,1408.200108,1478.520107
PI (44:8),-0.012571802,4.493128268,0.011487862,0.914645036,0.99982009,980.5958 -> 703.5958,PI,1402.912099,1416.2281,1451.980103,1369.820103,1375.900101,1434.740097,1441.840099,1475.160107,1446.940102,1439.500099,1366.580093,1361.920094,1383.300098
PIo (16:0),-0.020274024,4.555791246,0.029938309,0.862630282,0.99982009,576.3243 -> 299.3243,PI,1471.608106,1491.960108,1425.400089,1527.420113,1415.860111,1394.920101,1526.000103,1528.040104,1569.960114,1364.680103,1421.42009,1644.74012,1424.800114
PIo (18:0),0.009561398,4.502482233,0.006646429,0.935023938,0.99982009,604.3556 -> 327.3556,PI,1421.4121,1413.128098,1476.260098,1321.820099,1404.96011,1424.700104,1432.340092,1500.060104,1484.820107,1437.560097,1392.020092,1381.500088,1392.920101
PIo (20:5),0.171978672,4.966878684,2.175554286,0.140218988,0.99982009,632.3869 -> 355.3869,PI,2108.520139,1872.80013,1705.240116,1886.900139,2063.140121,1845.340141,2058.880146,1768.660122,2054.78014,2006.20013,1940.400127,1856.90012,2425.400158
PIo (28:0),0.018198232,4.495342545,0.024077567,0.876687709,0.99982009,758.4914 -> 481.4914,PI,1426.844103,1409.360101,1394.760098,1380.2001,1322.680096,1468.280102,1435.30011,1418.300098,1522.46011,1264.980095,1460.660107,1515.040112,1393.120094
PIo (30:0),-0.013435173,4.471408543,0.013111507,0.908837096,0.99982009,786.5227 -> 509.5227,PI,1382.000098,1395.584103,1424.160103,1407.080101,1320.78009,1425.340115,1363.480095,1370.720093,1425.860107,1354.900105,1372.600098,1419.8801,1427.280102
PIo (30:1),-0.013786059,4.462454213,0.013802219,0.906477437,0.99982009,784.507 -> 507.507,PI,1374.872098,1388.436104,1401.780102,1395.560101,1274.320091,1349.3801,1438.940102,1391.760101,1416.420097,1383.860111,1389.120102,1421.620106,1355.560097
PIo (32:0),-0.066663346,4.467573425,0.322679035,0.570002074,0.99982009,814.554 -> 537.554,PI,1347.204095,1411.6921,1469.400112,1412.560101,1317.320091,1386.60009,1327.660088,1383.780102,1350.160099,1332.800095,1370.900093,1542.720112,1369.980103
"PIo (32:1), PIp (32:0)",-0.029284196,4.465881215,0.062308655,0.802883538,0.99982009,812.5383 -> 535.5383,PI,1383.416099,1412.328098,1284.580093,1424.260101,1435.94009,1384.020103,1342.040096,1421.620102,1443.960117,1387.760094,1371.880093,1443.980091,1323.260098
PIo (34:0),0.049288165,4.464086929,0.17642357,0.674464957,0.99982009,842.5853 -> 565.5853,PI,1406.676103,1360.180097,1404.200096,1379.260094,1354.280098,1423.720108,1409.700104,1366.900101,1471.300114,1344.800091,1377.440098,1286.220093,1420.660103
"PIo (34:1), PIp (34:0)",0.027085762,4.494315477,0.053343242,0.817344665,0.99982009,840.5696 -> 563.5696,PI,1434.332101,1409.096098,1348.380093,1335.280098,1381.480095,1427.800098,1425.540092,1434.620094,1454.100109,1482.520111,1490.600105,1365.26009,1419.940102
"PIo (34:3), PIp (34:2)",0.008119422,4.471416967,0.00478942,0.94482594,0.99982009,836.5383 -> 559.5383,PI,1397.096096,1390.168098,1377.7201,1468.080105,1343.60009,1425.600101,1301.620083,1349.980099,1442.100105,1398.780094,1450.640106,1308.400089,1447.520096
"PIo (34:4), PIp (34:3)",-0.015346503,4.4568377,0.017103588,0.895948802,0.99982009,834.5227 -> 557.5227,PI,1373.492099,1389.796099,1346.560081,1290.080093,1334.680096,1530.46011,1334.960094,1326.76009,1364.940102,1389.880104,1328.120094,1411.800098,1504.760109
PIo (36:0),-0.005097789,4.510683383,0.001890353,0.965320349,0.99982009,870.6166 -> 593.6166,PI,1432.2681,1438.416107,1386.860104,1474.540108,1354.7201,1370.32011,1387.080101,1496.800102,1436.0401,1521.020107,1341.240089,1329.400108,1642.260109
"PIo (36:1), PIp (36:0)",-0.025757824,4.576514658,0.048368076,0.82592767,0.99982009,868.6009 -> 591.6009,PI,1501.364102,1529.892107,1331.940094,1598.620102,1534.240093,1579.020115,1591.840115,1636.42012,1509.880108,1397.500099,1498.600098,1437.900101,1372.260098
"PIo (36:2), PIp (36:1)",0.019522183,4.55376888,0.02776285,0.86766758,0.99982009,866.5853 -> 589.5853,PI,1497.10011,1476.456104,1364.620094,1431.940094,1346.700085,1605.820122,1481.700111,1390.300102,1715.740135,1458.340103,1534.840107,1495.8801,1406.520111
"PIo (36:3), PIp (36:2)",-0.031756669,4.521843269,0.073366016,0.786497466,0.99982009,864.5696 -> 587.5696,PI,1422.868098,1456.624107,1458.620102,1546.320118,1400.980095,1482.340103,1410.78009,1541.640118,1380.080093,1363.160095,1513.700108,1349.660103,1408.800102
"PIo (36:4), PIp (36:3)",0.072338793,4.664855057,0.382268387,0.536391727,0.99982009,862.554 -> 585.554,PI,1640.436122,1562.34411,1503.080109,1550.720108,1559.700134,1605.340103,1839.380127,1554.040112,1493.660095,1571.680115,1608.340122,1529.940113,1701.100132
"PIo (36:5), PIp (36:4)",-0.002053459,4.482651517,3.07E-04,0.986031209,0.99982009,860.5383 -> 583.5383,PI,1412.796098,1415.988097,1295.440094,1421.920109,1341.280083,1408.320091,1466.360111,1420.120094,1374.640095,1355.160088,1412.060097,1474.420101,1469.640102
