lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
PS (16:1),0.007430107,4.502835573,0.004550398,0.946218181,0.999881201,496.2671 -> 311.2671,PS,1444.466769,1446.993435,1267.980091,1539.920109,1365.980099,1417.300095,1509.3601,1429.060093,1433.520103,1437.000099,1492.020103,1586.020119,1427.920109,1272.660095,1438.000099
PS (18:0),0.165097097,4.794445716,2.261993432,0.132583299,0.999881201,526.3141 -> 341.3141,PS,1874.693467,1681.276784,1470.62011,1836.880131,1508.260109,1618.30011,3177.180233,1849.76012,1637.560112,1575.800102,1846.140137,1511.300114,1686.420124,1695.620125,1392.600086
PS (18:1),0.091406603,4.584897709,0.69011502,0.406125261,0.999881201,524.2984 -> 339.2984,PS,1576.943447,1490.746767,1300.400085,1412.480091,1572.580112,1294.100086,1639.940128,1655.040115,1468.160088,1370.560097,1615.720123,1728.180103,1354.100098,1484.12011,1811.160133
PS (18:2),0.098545677,5.021498425,0.810397973,0.368002616,0.999881201,522.2828 -> 337.2828,PS,2180.910152,2051.166813,1317.380096,2028.660126,2139.780144,1636.220119,2895.240211,2662.540199,2486.240162,2338.480171,1989.440132,1753.680138,1804.500149,1887.420124,1770.260113
PS (18:3),-0.008502956,4.529990847,0.005962889,0.938448737,0.999881201,520.2671 -> 335.2671,PS,1458.776772,1476.996775,1347.980106,1430.800102,1471.740112,1499.120113,1573.980122,1419.640106,1461.540104,1432.720112,1335.000088,1597.440109,1442.880104,1482.260109,1467.520103
PS (18:4),0.076310404,4.424192938,0.478803896,0.488964603,0.999881201,518.2515 -> 333.2515,PS,1396.10343,1333.060102,1245.640083,1367.000111,1380.140095,1283.780098,1541.080097,1352.060097,1393.640106,1353.820099,1339.360092,1306.440105,1341.16008,1335.260101,1381.240108
PS (20:0),0.086109299,5.016366066,0.618642412,0.431552222,0.999881201,554.3454 -> 369.3454,PS,2153.820152,2041.176815,1425.240105,1488.800114,2313.320156,1871.34013,2922.860218,2156.260151,2104.900127,2558.020195,2147.840145,2063.480152,1531.320114,2109.160149,1902.680153
PS (20:1),-0.021022922,4.468714485,0.036391946,0.848708355,0.999881201,552.3297 -> 367.3297,PS,1395.000101,1424.650097,1255.660095,1514.140114,1315.420094,1566.540112,1410.140099,1371.100098,1404.640091,1473.220097,1403.040112,1329.340076,1332.0201,1293.560085,1504.740112
PS (20:2),-0.036455498,4.562788768,0.109680724,0.74050792,0.999881201,550.3141 -> 365.3141,PS,1472.19011,1516.870111,1442.600105,1438.860104,1680.520126,2290.020168,1413.220104,1427.500114,1423.960098,1340.260098,1396.860107,1321.300095,1560.820118,1283.280087,1357.760105
PS (20:3),0.022978637,4.777971965,0.043825467,0.834178668,0.999881201,548.2984 -> 363.2984,PS,1763.586787,1746.00679,1468.780098,1781.800125,1494.96011,2065.280167,1922.460136,1584.500107,2049.160133,1696.980118,1845.220127,1554.120102,1788.880119,1793.360123,1480.840096
PS (20:4),0.120531844,4.517328338,1.197327684,0.273856443,0.999881201,546.2828 -> 361.2828,PS,1509.200106,1396.910099,1360.000095,1388.820099,1313.460083,1372.8801,2028.860138,1457.800095,1477.940102,1305.660091,1421.780106,1443.700115,1344.3601,1412.600094,1468.80011
PS (20:5),0.095790854,4.461076091,0.755251031,0.384818799,0.999881201,544.2671 -> 359.2671,PS,1444.190102,1360.16676,1250.060078,1346.040096,1437.360092,1376.480083,1431.920113,1421.800102,1405.300098,1344.3801,1580.30011,1332.460091,1393.840088,1339.840088,1416.420113
PS (22:0),0.080546626,4.53743395,0.535181752,0.464436453,0.999881201,582.3767 -> 397.3767,PS,1517.066774,1444.773435,1292.0401,1511.680103,1633.74012,1474.160103,1537.860104,1495.220116,1518.900108,1284.100094,1517.980114,1551.200104,1407.400108,1352.28009,1486.520092
PS (22:1),-0.023200273,4.479557764,0.044319429,0.833260438,0.999881201,580.361 -> 395.361,PS,1392.750103,1425.270097,1393.240101,1548.060104,1352.000103,1520.420101,1359.420097,1374.26009,1568.380123,1400.540096,1484.600117,1378.200092,1309.480091,1330.140099,1282.620087
PS (22:2),0.125218352,4.57312365,1.293968915,0.255317816,0.999881201,578.3454 -> 393.3454,PS,1564.743444,1445.383437,1462.64011,1539.26012,1420.580093,1537.880104,1621.480125,1410.8601,2115.020145,1324.180088,1358.080086,1443.820107,1392.640099,1416.300102,1480.660118
PS (22:4),-0.044867744,4.497126234,0.165869342,0.683809254,0.999881201,574.3141 -> 389.3141,PS,1407.050104,1460.793436,1325.700092,1347.040096,1338.260101,1463.020096,1313.2201,1463.140114,1405.440102,1530.260105,1396.100098,1534.260109,1440.620117,1427.040096,1548.660103
PS (22:6),0.144684883,4.824753788,1.73884853,0.187284792,0.999881201,570.2828 -> 385.2828,PS,1907.4568,1737.453459,1424.540081,1685.980122,1790.860123,1379.140091,2984.700184,1701.240124,1713.300117,1651.880123,1916.940155,2053.180149,1370.400089,1953.300144,1668.540134
PS (22:7),0.014016908,4.644171279,0.016253939,0.898551845,0.999881201,568.3246 -> 383.3246,PS,1596.803443,1591.616771,1401.860104,1621.240101,1500.7001,1577.100105,1699.280109,1559.680099,1522.580105,1577.340115,1749.740116,1545.760098,1533.620117,1668.580109,1574.900112
PS (24:0),-0.036133815,4.567683949,0.107791016,0.742673185,0.999881201,624.3872 -> 439.3872,PS,1483.983437,1532.480109,1366.600086,1602.540115,1627.820107,1522.560112,1547.900105,1551.340107,1560.420113,1536.720108,1430.8601,1537.840111,1348.880089,1443.8801,1388.020107
PS (26:0),-0.020015829,4.595791578,0.033099794,0.855634923,0.999881201,652.4185 -> 467.4185,PS,1521.930107,1553.266777,1397.720093,1480.160099,1424.840099,1532.000114,1540.56012,1541.440121,1593.760113,1610.880116,1448.460106,1601.900105,1543.5401,1553.220108,1580.420105
PS (26:1),0.051652429,4.550233123,0.220093882,0.638968394,0.999881201,650.4029 -> 465.4029,PS,1500.546775,1458.456768,1463.860115,1501.840115,1484.280098,1409.000095,1423.980099,1586.880104,1731.880123,1320.920094,1488.320114,1396.740101,1323.340096,1535.3601,1551.480122
PS (28:0),-0.136732592,7.737394059,1.597050891,0.206321644,0.999881201,680.4498 -> 495.4498,PS,13784.28433,15228.12771,2306.620174,16641.78099,10366.82067,14391.24092,14737.64113,14626.62104,9374.480743,16500.42126,16334.34107,14957.08115,20482.42144,14251.62087,11410.00089
PS (28:1),0.048951521,4.444550143,0.197139984,0.65703934,0.999881201,678.4342 -> 493.4342,PS,1400.293434,1362.463427,1293.160099,1397.000099,1336.5201,1310.480087,1435.120106,1389.700092,1397.500095,1477.920097,1459.540108,1271.760098,1418.2201,1327.92009,1354.860096
PS (28:2),-0.015543031,4.574297849,0.019950041,0.887676704,0.999881201,676.4185 -> 491.4185,PS,1505.000104,1531.110109,1345.740116,1584.800106,1568.780098,1486.820103,1649.840122,1664.860126,1365.380089,1495.80011,1637.180119,1523.160107,1502.920105,1431.220104,1305.900089
PS (30:0),0.009444736,4.449811268,0.007337004,0.931739633,0.999881201,708.4811 -> 523.4811,PS,1371.536764,1372.176765,1460.240101,1452.720108,1405.000103,1319.160099,1292.040092,1373.840099,1447.5201,1498.140102,1418.800102,1287.76009,1371.100101,1301.44009,1294.760086
PS (30:1),0.069539903,4.462186406,0.397989534,0.528129376,0.999881201,706.4655 -> 521.4655,PS,1424.966765,1366.556757,1335.8801,1310.800095,1344.840099,1342.060089,1519.380089,1375.500084,1472.600113,1525.400105,1438.420105,1323.540092,1412.900089,1322.040077,1361.660095
PS (30:2),-2.07E-04,4.481906791,3.54E-06,0.998498762,0.999881201,704.4498 -> 519.4498,PS,1410.536766,1419.930101,1351.720093,1347.060101,1386.520088,1395.640087,1533.80011,1409.8801,1451.320087,1463.240097,1305.340103,1392.440109,1335.900108,1511.32011,1450.340099
PS (30:3),0.011003443,4.458068502,0.009966084,0.920479073,0.999881201,702.4342 -> 517.4342,PS,1398.023437,1396.6901,1272.240086,1337.3601,1353.440102,1335.800087,1389.660099,1397.140091,1386.080109,1373.040108,1340.680111,1517.480106,1408.760098,1419.32011,1509.520107
PS (30:4),0.030673303,4.403194798,0.077284545,0.781011606,0.999881201,700.4185 -> 515.4185,PS,1340.026759,1320.740097,1389.440094,1329.620094,1241.280083,1289.180092,1317.100098,1336.580101,1319.080086,1323.500099,1404.360096,1380.440098,1281.120083,1265.120098,1477.220112
PS (32:0),0.03586996,4.563408991,0.106175967,0.744540465,0.999881201,736.5124 -> 551.5124,PS,1504.176778,1477.153441,1501.340092,1376.760098,1466.260113,1478.780106,1329.12009,1536.82011,1692.400135,1564.840115,1574.720123,1350.840092,1397.180099,1554.880127,1565.380104
PS (32:1),0.105756704,4.978615973,0.932477572,0.334219956,0.999881201,734.4968 -> 549.4968,PS,2117.906811,1980.293468,1342.820099,2065.82016,1836.140114,1975.120136,2188.44014,1898.140114,2099.020149,1970.08012,2271.700161,2008.300144,2497.160179,1964.300137,1814.980125
PS (32:2),-0.182980198,7.365387047,2.855844288,0.09104243,0.999881201,732.4811 -> 547.4811,PS,10493.07408,11948.25084,1473.880108,9639.160713,6433.820438,15468.24108,16039.70109,13779.00092,8643.940647,10660.34081,12423.44087,12007.26086,11013.02084,10135.50067,8404.52058
PS (32:3),0.041783792,4.426937383,0.143571704,0.70475576,0.999881201,730.4655 -> 545.4655,PS,1381.253431,1351.630096,1258.160084,1567.000118,1303.380085,1320.340092,1421.980114,1293.92009,1444.640099,1346.840096,1495.160099,1248.560089,1266.560101,1333.120094,1355.800091
PS (32:4),0.035746077,4.415527438,0.105023939,0.745882032,0.999881201,728.4498 -> 543.4498,PS,1361.716757,1337.373428,1311.0401,1240.42009,1373.540104,1328.000103,1412.220093,1301.140087,1454.180088,1343.280094,1292.540081,1446.5201,1268.520084,1364.880096,1369.300091
PS (32:5),-0.040545417,4.393066893,0.135014051,0.713288913,0.999881201,726.4342 -> 541.4342,PS,1302.676761,1348.610099,1329.500092,1395.840111,1295.720093,1365.740097,1330.980099,1375.660103,1271.380093,1333.740097,1381.480103,1319.040092,1286.700085,1301.640091,1249.800095
PS (34:0),0.083962789,4.90679866,0.586812561,0.443654335,0.999881201,764.5437 -> 579.5437,PS,1983.623472,1881.686807,1459.280102,1619.920116,2064.160145,1808.560143,1939.580139,1895.020138,1762.180122,2113.100151,1934.600132,1777.580135,2431.920162,2075.940159,1769.300129
PS (34:2),-0.032884106,4.597620596,0.089343208,0.765013796,0.999881201,760.5124 -> 575.5124,PS,1516.103446,1562.620108,1402.360096,1705.520119,1389.040108,1429.160095,1373.180103,1725.940117,1694.680122,1668.520115,1499.180107,1415.280094,1431.180107,1431.300106,1709.360126
PS (34:3),0.059672449,4.69532334,0.295020959,0.587020802,0.999881201,758.4968 -> 573.4968,PS,1696.04679,1638.29012,1275.360085,1657.16011,1682.380104,1677.340115,2040.540146,1606.100128,1894.480145,1520.720112,1549.000103,1603.720112,1511.860115,1764.700146,1498.020126
PS (34:4),0.124356217,7.25676949,1.318952697,0.250780095,0.999881201,756.4811 -> 571.4811,PS,10743.79076,9953.154022,2089.740162,13384.06093,13359.76094,6333.460548,9907.280575,11035.38069,10417.20077,8709.520626,10111.82065,10494.96066,9356.120663,9761.540672,11310.56095
PS (34:5),0.152135743,5.386077673,1.94293201,0.163350534,0.999881201,754.4655 -> 569.4655,PS,2867.976861,2605.783513,1572.660114,3167.320194,3814.72023,1628.080116,2807.960209,2700.860142,3232.020222,2770.120243,2147.900135,2532.600204,2439.900181,2835.720181,2765.360188
PS (34:6),-0.028878597,4.438865767,0.068589533,0.793401597,0.999881201,752.4498 -> 567.4498,PS,1351.66343,1388.283426,1353.960087,1397.880093,1409.98011,1430.880112,1319.680088,1392.540089,1337.140099,1343.740089,1402.180111,1493.460091,1321.400082,1271.200085,1319.60009
PS (36:0),0.071866051,5.164356295,0.432028128,0.510995451,0.999881201,792.575 -> 607.575,PS,2358.960169,2262.816825,1757.600132,2784.78017,2452.940178,1740.38015,2241.300171,2044.440159,2243.200146,2453.860153,2516.600185,1995.640129,2202.060154,2557.800186,2497.660179
PS (36:2),0.044900634,5.931762669,0.170483985,0.679682033,0.999881201,788.5437 -> 603.5437,PS,4092.506968,4002.726964,1786.100124,5960.320446,4290.400288,2437.620178,4104.940315,4155.580338,3458.000244,3755.860252,4120.940277,3557.820267,4591.58036,4149.160301,3989.180325
PS (36:3),0.051596549,4.676609592,0.220417127,0.638722272,0.999881201,786.5281 -> 601.5281,PS,1656.380121,1610.123447,1404.880093,1957.280132,1981.520142,1570.160114,1560.780106,1633.540115,1609.100117,1591.180115,1564.90012,1457.580097,1717.700127,1451.000107,1504.280113
PS (36:4),0.027185836,4.587053577,0.06104169,0.804857018,0.999881201,784.5124 -> 599.5124,PS,1533.753435,1515.823439,1437.2001,1771.240128,1500.060101,1411.260098,1585.220104,1429.540096,1480.440105,1539.860104,1539.380112,1427.320107,1615.160099,1515.7201,1482.26009
PS (36:5),0.007694641,4.431579796,0.004869032,0.944369998,0.999881201,782.4968 -> 597.4968,PS,1365.193437,1367.363433,1310.780098,1378.900101,1417.380112,1315.560104,1313.180096,1351.880096,1413.480106,1441.16011,1379.540108,1375.340092,1350.940109,1341.340096,1316.640091
PS (36:6),-0.008905445,4.467437364,0.006527561,0.93560632,0.999881201,780.4811 -> 595.4811,PS,1386.386768,1404.030097,1406.880096,1405.2001,1327.720112,1445.360111,1410.360104,1351.900093,1344.680092,1358.580078,1437.120094,1477.780098,1377.940098,1385.360104,1420.500107
PS (36:7),-0.056313095,5.863895915,0.267851012,0.604776988,0.999881201,778.4655 -> 593.4655,PS,3669.156922,3836.640274,2843.160217,3553.640274,3230.500221,4317.940311,4332.920296,4263.860294,3851.480297,3273.640236,3567.480255,4110.960281,3758.400265,3499.800247,3274.160198
PS (36:8),-0.115964774,7.742215389,1.14886783,0.283786278,0.999881201,776.4498 -> 591.4498,PS,13872.62431,15089.94444,2907.680218,12753.24079,9764.980701,18632.6414,19742.48144,18122.38143,12460.74088,13281.10096,14913.78104,15490.62115,15139.48102,12259.68091,11214.28078
PS (38:0),-0.16102388,5.723190953,2.186654725,0.139211378,0.999881201,820.6063 -> 635.6063,PS,3308.776927,3711.623614,1404.900101,3415.620255,2011.520145,4985.560387,4404.060345,4231.160339,2781.900249,2861.060223,3561.480289,3716.820271,4127.500313,3059.52021,2966.200222
PS (38:1),-0.081355635,5.487497821,0.556566504,0.455646968,0.999881201,818.5907 -> 633.5907,PS,2835.270203,3019.74022,1815.740124,3268.500263,2737.180168,2543.760189,2767.0602,2229.460178,2211.980167,3347.560211,3047.420223,3226.980228,3478.54026,3502.180252,2769.440201
PS (38:2),0.012703073,4.925434741,0.013437887,0.907714438,0.999881201,816.575 -> 631.575,PS,1952.970147,1949.903467,1557.380116,2038.880131,1973.360165,1620.580109,1921.96014,1891.540138,2029.520142,2113.980152,1746.880131,1948.220127,2135.800167,2086.220146,1910.300137
PS (38:3),0.158729896,6.093884,2.132762395,0.144180715,0.999881201,814.5594 -> 629.5594,PS,4748.430354,4288.603638,2076.900131,5221.200382,5188.160397,2855.380188,4222.980324,4299.820297,4052.820316,4720.780399,5059.140335,4185.74028,5188.560387,4448.700279,4778.920368
PS (38:4),-0.057890904,6.653981687,0.284969938,0.593462092,0.999881201,812.5437 -> 627.5437,PS,6409.683753,6728.180476,4103.920292,7029.360542,6698.800415,3891.640289,5233.880371,7022.44059,6571.540443,7851.500599,6732.180393,6693.160362,6688.180428,7880.980473,6533.520466
PS (38:5),0.085323417,4.933938152,0.606394161,0.436148712,0.999881201,810.5281 -> 625.5281,PS,2029.22348,1926.196803,1396.780094,2038.200127,1883.200134,1750.640114,1854.580135,2155.220169,2184.140148,1928.96014,2302.940178,1973.020142,2170.040161,1711.140129,1780.440125
PS (38:6),0.02714634,4.817993725,0.061235601,0.804553574,0.999881201,808.5124 -> 623.5124,PS,1829.836795,1809.233465,1354.060093,1917.840137,1897.120132,1557.300121,1808.520126,1811.02013,1851.940136,1619.420116,1784.560131,2124.780159,1912.640125,1825.040123,1724.240116
PS (38:7),-0.011765378,4.726277313,0.011475266,0.914691664,0.999881201,806.4968 -> 621.4968,PS,1679.45679,1703.760124,1444.280109,1715.140118,1512.160103,1546.780121,1973.380157,1863.380131,1642.08012,1838.700134,1615.120117,1546.280106,1754.980122,1712.280132,1579.020123
PS (38:8),-0.053715461,4.637083637,0.238651284,0.62518193,0.999881201,804.4811 -> 619.4811,PS,1553.053443,1623.016777,1373.600101,1727.540115,1723.860119,1728.960136,1599.620121,1476.500103,1653.56012,1625.800106,1479.48011,1560.000103,1521.220097,1619.300098,1340.580093
PS (38:9),-0.084503643,5.2955007,0.598853858,0.439015665,0.999881201,802.4655 -> 617.4655,PS,2494.566848,2661.743526,1377.2201,2181.060146,2228.920181,2550.040195,2150.580166,3064.400223,2578.220184,2519.64019,2916.680191,2997.320217,2501.200176,2658.000187,2591.80019
PS (40:0),-0.01450874,4.490640581,0.017338065,0.895242083,0.999881201,848.6376 -> 663.6376,PS,1407.863432,1431.15343,1409.10009,1360.540089,1405.360104,1467.960098,1459.080093,1365.8801,1394.800098,1392.92009,1409.180096,1461.360096,1385.460098,1538.260109,1393.300102
PS (40:1),0.065530804,4.481841078,0.353623142,0.552069288,0.999881201,846.622 -> 661.622,PS,1442.416768,1387.650099,1356.660095,1446.120098,1419.720104,1338.080101,1457.640102,1375.400101,1432.120098,1351.48011,1371.680099,1365.620098,1503.740097,1449.200089,1469.600105
PS (40:2),0.03273601,4.552181013,0.088410378,0.766207841,0.999881201,844.6063 -> 659.6063,PS,1492.036772,1468.846766,1479.560112,1396.560101,1474.680107,1371.620083,1439.5201,1552.820107,1692.940125,1479.680099,1412.12009,1510.400101,1444.880096,1502.000103,1488.080112
PS (40:3),0.05902317,4.855073163,0.289708715,0.590407253,0.999881201,842.5907 -> 657.5907,PS,1900.490128,1836.750134,1369.420094,1861.30014,2030.760128,1548.140118,1815.460125,1959.000126,1461.5401,2088.280159,1914.900127,1907.640137,1947.460125,1656.140121,2232.82016
PS (40:4),-0.005210895,6.2285795,0.002302629,0.961727624,0.999881201,840.575 -> 655.575,PS,4980.367006,5034.917065,1753.620136,4904.86042,5473.320385,3061.960205,3966.040279,4989.220425,4050.420319,6234.640511,4972.960312,4705.680351,5950.420399,6313.14048,5469.040344
PS (40:5),0.098297691,7.040072798,0.823416595,0.364183124,0.999881201,838.5594 -> 653.5594,PS,9137.284004,8603.267253,2206.880127,9802.700653,10506.22084,5409.880379,8410.30069,7049.100517,6550.200504,10391.52061,9391.940617,8233.180542,9741.440708,10733.22082,10223.60067
PS (40:7),0.122253414,4.836994114,1.242021387,0.265081839,0.999881201,834.5281 -> 649.5281,PS,1912.720131,1768.740128,1404.920105,1985.920147,1888.320114,1698.820126,1784.500118,1687.760132,1712.340115,1875.120132,2087.720165,1697.540115,2293.460167,1667.280113,1709.980106
PS (40:8),0.012875582,4.54101034,0.013678436,0.906895835,0.999881201,832.5124 -> 647.5124,PS,1486.570105,1481.896775,1302.580093,1410.7001,1334.980099,1586.260105,1575.880112,1336.44009,1461.240093,1426.280109,1436.140102,1520.800129,1675.300125,1610.900116,1435.8801
PS (40:9),0.029999692,4.553107343,0.074275629,0.785210256,0.999881201,830.4968 -> 645.4968,PS,1505.523437,1483.873441,1339.540089,1553.260113,1544.600101,1439.020111,1484.340107,1640.080124,1458.120094,1450.480091,1397.980099,1434.960106,1793.680126,1385.440102,1354.420094
PS (42:0),0.034956886,4.438211224,0.100478844,0.751255758,0.999881201,876.6689 -> 691.6689,PS,1374.656766,1350.850094,1426.560104,1334.000088,1382.860107,1331.040092,1384.960102,1295.720093,1362.440098,1355.940098,1316.540104,1409.580093,1323.600086,1378.820099,1477.540096
PS (42:1),0.002096775,4.441322693,3.62E-04,0.984828749,0.999881201,874.6533 -> 689.6533,PS,1366.066762,1373.346763,1383.240093,1366.980103,1389.040092,1397.020096,1430.020096,1410.220097,1454.640106,1390.140095,1370.560104,1414.140099,1265.020088,1261.58009,1287.120087
