lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N1,Abe_N1,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6
22:1 Campesteryl ester,-0.095936912,5.969608624,0.630605406,0.427133334,0.999446625,738.6784 -> 369.1,CE,7224.2272,7737.063885,3471.680256,8126.64056,6874.94051,6136.38044,6888.66048,6899.020493,5967.60046,8679.960609,7624.840549,8708.300652,7165.060501,7872.080559,8824.2607
"22:1 Cholesteryl ester, 20:0 Stigmasteryl ester, 20:1 Sitosteryl ester",0.074764915,5.746675456,0.382586457,0.536222248,0.999446625,724.6628 -> 369.1,CE,6523.463811,6194.030432,3619.44025,7178.320488,4928.280334,6330.140423,6018.020447,5788.400398,6505.020485,5380.34037,7011.960529,6477.140469,7536.780544,6009.840446,7140.720524
"22:1 Stigmasteryl ester, 22:2 Sitosteryl ester",0.016807279,5.171138063,0.019261094,0.889620567,0.999446625,750.6784 -> 369.1,CE,4193.326956,4140.130292,3420.900246,4101.520287,3944.600273,4223.320301,4251.240299,4247.340305,3977.200283,3923.700275,4446.900311,4139.300293,4497.240299,4205.600288,4042.78027
22:2 Campesteryl ester,0.034330164,5.35730225,0.080472537,0.776658062,0.999446625,736.6628 -> 369.1,CE,4822.807011,4709.970329,3619.600262,4641.420322,4889.260365,4495.740326,4764.080345,4796.220329,4466.880299,4596.480339,5084.06039,5225.140343,4850.940331,4504.820312,4881.620335
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",0.10428633,5.460990311,0.74300332,0.388700503,0.999446625,748.6628 -> 369.1,CE,5349.810377,4967.573673,3596.720264,5139.220356,4561.220348,5647.580414,4534.680332,4594.600319,5103.32037,4612.2603,5623.580379,5094.000332,7061.280472,4717.780319,5214.780361
22:3 Campesteryl ester,-0.019527894,5.259512207,0.026018117,0.871856081,0.999446625,734.6471 -> 369.1,CE,4391.423646,4445.720318,3727.900276,4496.840321,4245.380291,4437.400322,4475.220314,4935.800373,4452.560307,4107.260292,4375.660309,4134.220287,4453.480328,4562.800316,4346.240326
22:3 Stigmasteryl ester,0.107701993,5.592544392,0.793138799,0.373152706,0.999446625,746.6471 -> 369.1,CE,5906.587063,5475.807061,3498.600246,5062.680359,5230.460316,5907.460411,5934.460403,5177.800377,5649.800396,4895.10038,5862.880398,6252.260464,7366.300526,5559.540375,5395.620338
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",-0.059432986,5.406297959,0.241267503,0.623292152,0.999446625,718.6158 -> 369.1,CE,4867.243682,5054.610353,3477.66024,5380.480385,3976.420284,4597.760323,4875.760326,4878.840332,5691.460423,5355.880356,4968.320362,4591.520359,5456.620384,5523.180363,4234.880314
22:5 Cholesteryl ester,-0.042427021,6.977815713,0.123751964,0.725000278,0.999446625,716.6002 -> 369.1,CE,15225.9844,15564.96111,3931.620289,14343.9011,10080.46069,15509.82114,12931.1409,16165.46116,18124.44124,15938.92105,18423.7813,15435.26109,20477.24139,15996.40113,11318.84089
22:6 Cholesteryl ester,-0.055298312,8.931986994,0.210708125,0.646212948,0.999446625,714.5845 -> 369.1,CE,59997.56092,61658.26092,3815.980251,53762.56387,30870.1822,65181.70436,53417.32383,70117.14487,78248.92579,59866.66402,76790.52515,56925.80384,87714.3061,64095.68457,32944.10244
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",0.085692686,5.618408569,0.502213969,0.478528935,0.999446625,752.6941 -> 369.1,CE,5955.05709,5624.267073,3555.320255,5775.080414,5956.36042,5457.960384,6025.52042,4679.680325,5421.340382,5432.280411,6099.460457,6722.400509,5905.220413,5678.200397,6322.440449
3-hydroxyarachidonoylcarnitine,-0.008367635,7.093685158,0.004814868,0.944679787,0.999446625,464.3 -> 85.1,acy-carnitines,16539.2845,16651.46788,4740.300323,17632.62133,17588.58124,16851.90123,14397.70104,13866.92108,15822.42107,16875.68121,16231.60122,17030.36113,17166.24121,17651.3213,18029.16124
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",0.049050354,7.874129441,0.165641724,0.684014553,0.999446625,472.4 -> 85.1,acy-carnitines,29249.18209,28350.7087,4953.080349,33863.36224,32384.90197,29998.80229,30459.68229,25416.44193,27154.34191,25541.08181,27587.68203,27805.92208,26931.82195,27478.64183,30976.66238
"3-hydroxylinoleoylcarnitine,",-0.113733804,13.81469317,0.891824032,0.344983491,0.999446625,440.3 -> 85.1,acy-carnitines,1717411.626,1881156.975,4990.840343,3003023.705,2594144.006,4240470.769,3623442.031,977089.3062,1127499.771,1036069.737,1195919.367,1087592.925,1043571.967,942695.4049,719892.6115
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",0.089278476,8.284421332,0.548920627,0.458759061,0.999446625,414.3 -> 85.1,acy-carnitines,39673.16275,37114.19588,6445.960468,37551.14252,30195.54206,42913.3631,33812.14247,36154.94236,46124.88304,33344.72249,43430.76327,34744.46235,51571.58333,37976.54244,32904.06236
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",0.071734607,7.550058473,0.354107297,0.551797247,0.999446625,456.4 -> 85.1,acy-carnitines,23460.91831,22370.4516,5012.820366,27350.28184,24529.10173,26576.66195,24688.44164,19128.92144,22926.34182,21361.00147,22061.84149,20038.14148,22922.60139,19767.7014,23637.18181
C12:0,0.259378577,10.46202407,4.632215529,0.031377021,0.999446625,199.2 -> 199.2,FFA,189466.5395,158365.681,24207.46178,168164.4522,173008.1309,198690.3138,175972.7326,141084.1089,193794.4928,134064.2899,183020.9117,155550.0509,214244.695,152640.8703,196758.274
C12:1,0.216449489,9.660711635,3.226427058,0.072458616,0.999446625,197.2 -> 197.2,FFA,106983.7941,92057.72672,16754.88113,95576.26696,93035.9068,113125.2685,102132.5071,82754.80602,112385.6686,79421.18592,108466.0476,88608.7063,117474.0075,92860.1266,108408.6273
C14:0,0.239381951,12.75101522,3.94716214,0.046950482,0.999446625,227.3 -> 227.3,FFA,927318.8724,785004.5998,60444.38452,804014.1211,832683.4341,1004033.835,900646.1859,713658.7115,1008339.559,653363.2677,976412.0739,800819.052,1003568.446,734138.6112,842263.536
C14:1,0.025769326,11.27413883,0.045788503,0.830560717,0.999446625,225.2 -> 225.2,FFA,307707.1081,301826.1812,45931.26303,249573.8351,262991.7172,312021.3821,325810.7233,260355.5377,321853.3409,398624.6077,312917.3028,306515.8823,325346.9459,283865.8423,297322.6188
C15:1,0.173251917,13.27786499,2.068723726,0.150347292,0.999446625,239.3 -> 239.3,FFA,1308335.964,1159927.632,66221.46466,1122477.561,1145936.476,1375823.296,1404052.67,986694.6179,1333092.594,1345266.593,1316815.183,1107900.452,1397754.75,1021403.271,1252364.107
C16:0,0.138465851,17.92231198,1.321727893,0.250282183,0.999446625,255.3 -> 255.3,FFA,32444693.82,29485339.37,807194.8112,29382938.98,31860871.11,36770935.4,32109667.72,24977977.85,35079997.32,25024766.64,32800745.88,30171558.06,32305469.41,30583859.31,30511411.51
C17:0,0.206202793,13.56118218,2.929745925,0.086961177,0.999446625,269.3 -> 269.3,FFA,1610814.202,1397228.5,70772.08475,1498402.803,1545360.348,1711100.759,1585014.757,1168785.457,1707055.228,1190507.442,1624293.56,1439824.92,1668218.825,1374749.615,1534942.493
C17:1,0.265378353,11.34456787,4.849301332,0.027657333,0.999446625,267.3 -> 267.3,FFA,351535.0712,292798.5009,29242.36201,311443.6616,330933.5421,369461.4463,358220.566,241512.5757,353141.6033,246883.7976,373460.0458,298368.3231,351936.8668,289121.201,341517.8029
C18:0,0.091441109,17.87228497,0.576545484,0.447669576,0.999446625,283.3 -> 283.3,FFA,30824001.43,28962477.29,859046.3831,30323919.53,31629965.34,34701283.42,29688173.86,24040622.72,32628152.57,25173375.75,30570533.84,29460462.21,29806052.37,30075200.11,30621130.61
C18:1,0.232440481,13.66316568,3.72190691,0.053703006,0.999446625,281.3 -> 281.3,FFA,1746058.561,1487385.745,66694.92464,1376153.475,1703144.017,2019897.082,1833021.575,1207220.67,1820561.727,1142119.779,1765757.189,1816381.622,1930198.002,1362541.838,1423668.855
C18:2,0.2438194,10.43025979,4.0937598,0.043041796,0.999446625,279.3 -> 279.3,FFA,184387.6032,155882.4308,23350.44178,129145.0482,163071.3119,201395.5948,185205.4126,135231.009,197104.0749,142354.1907,178828.2122,181588.032,192176.0338,145580.7102,189940.5737
C18:3,0.016623034,10.45257399,0.019051222,0.890219739,0.999446625,277.3 -> 277.3,FFA,174189.4688,172429.0654,16292.34127,171723.9726,180068.6728,211956.7555,167044.7714,140879.5693,171195.392,191825.8542,175110.2135,154024.0305,160076.7303,164164.2104,191641.0328
C18:4,0.091259701,11.28602342,0.574173495,0.44860523,0.999446625,275.3 -> 275.3,FFA,321629.3696,300440.1613,16800.14114,267589.7774,240604.1775,377970.1661,321977.5624,298851.6022,375793.5684,255236.7199,387407.7479,316603.3009,385208.9866,286389.4011,218784.175
C19:0,0.114761045,13.76116359,0.908001314,0.340645286,0.999446625,297.3 -> 297.3,FFA,1789576.316,1654229.932,132988.1299,1747619.858,1858574.602,1972004.527,1784521.23,1395405.334,1893462.883,1477274.139,1715065.952,1680862.028,1789198.742,1652213.705,1696634.487
C20:0,0.235321599,13.31070097,3.814608359,0.050807482,0.999446625,311.3 -> 311.3,FFA,1336968.889,1140592.899,307055.0004,1356496.534,1536126.763,1462563.687,1294740.613,898298.1446,1292210.536,959290.0327,1136641.302,1110864.44,1269867.148,1056044.555,1492226.97
C20:3,0.092283569,10.44424741,0.587053266,0.44356087,0.999446625,305.3 -> 305.3,FFA,176281.3755,165132.8386,36630.90263,146040.4504,160885.0515,202908.6754,185068.7928,149204.11,185997.5929,143152.1707,185347.2329,186940.2333,198948.8735,162551.392,141440.7094
C20:4,0.062976349,10.40125089,0.273413963,0.601050797,0.999446625,303.3 -> 303.3,FFA,170643.0987,163573.2016,19692.30137,135430.5487,172671.6923,197621.3942,174085.0724,133409.0294,177316.0927,142095.6503,155383.1308,204654.4544,183770.8321,168228.1325,160631.7716
C20:5,-0.018792816,10.94501244,0.024351136,0.875994788,0.999446625,301.3 -> 301.3,FFA,240784.7974,243600.7801,43585.48311,235439.8143,260556.4985,299108.1418,250933.598,238958.5962,258778.6,213482.2749,240004.8178,246286.9967,249850.2364,228328.8568,184585.0336
C22:0,0.271483734,13.04082235,5.07518374,0.0242707,0.999446625,339.3 -> 339.3,FFA,1128210.022,938927.34,190928.454,1088999.543,1242670.797,1149557.066,1147822.438,748841.813,1055021.817,745329.1931,1013160.333,995435.6424,1052532.755,905400.7828,1258051.991
C22:1,0.187619529,11.56829987,2.425599136,0.119367595,0.999446625,337.3 -> 337.3,FFA,399338.1378,351127.0044,39254.00281,359557.4662,420674.2695,396675.8467,439460.731,326646.0219,382264.225,315761.6454,400445.1691,351506.4226,364006.2254,356614.6239,389178.2067
C22:4,0.094186786,10.00027473,0.611449241,0.434242667,0.999446625,331.3 -> 331.3,FFA,128416.0124,120240.2821,37027.26273,111638.7075,119183.3889,134370.2297,127547.9092,113602.9882,130264.0092,115596.2888,134038.9689,123318.3494,131496.7692,122915.1289,127965.0289
C22:5,0.120101097,11.24066879,0.994313535,0.318690389,0.999446625,329.3 -> 329.3,FFA,311335.2483,286791.5409,32948.46242,281483.4622,314106.7009,346063.3619,333688.5647,254460.8381,314736.8403,251050.9796,305555.3625,304307.5811,305731.6015,283383.0226,294192.4196
C22:6,0.203192829,11.72965594,2.844675338,0.09167711,0.999446625,327.3 -> 327.3,FFA,448951.0122,390423.1818,48043.82324,350165.2259,455037.3749,483181.6565,451215.3711,337291.8849,464258.3916,341533.1632,431802.4529,450807.573,458950.433,379559.5873,432442.0497
C24:1,0.198271587,13.74740763,2.708889962,0.099790407,0.999446625,365.3 -> 365.3,FFA,1831041.074,1595816.602,30146.96207,1663015.418,1873234.508,1826890.724,2220605.581,1727127.957,1736482.87,1443805.124,1951400.982,1467918.681,1633659.617,1446141.71,1570862.887
C24:6,0.156470587,11.65816884,1.687426149,0.193940607,0.999446625,355.3 -> 355.3,FFA,420369.5691,377918.3838,46765.24342,416445.2691,409098.5076,448639.6114,422943.6293,316395.5035,411441.25,332891.2044,472860.2524,382833.7671,363040.3659,370304.9474,442833.4096
C26:0,0.191132494,13.13251169,2.517428044,0.112594092,0.999446625,395.3 -> 395.3,FFA,1186425.965,1040332.21,76516.90511,1162804.582,1314378.632,1213975.184,1322915.835,1045825.897,1136420.014,917264.5412,1213352.932,942144.9652,1030259.136,959978.0888,1101229.24
C26:1,0.18365106,13.8581105,2.324377413,0.127361168,0.999446625,393.3 -> 393.3,FFA,1969602.401,1731963.938,31316.76229,1766531.424,2035114.431,1969784.557,2387694.29,1969639.353,1881599.781,1576786.526,2191801.29,1590127.311,1786243.205,1518914.459,1535161.412
C28:0,0.14419215,12.52688211,1.433171549,0.231247537,0.999446625,423.4 -> 423.4,FFA,763320.7187,696652.9949,42216.40306,944837.9623,985590.2681,613412.5645,744351.5983,609156.2431,571260.7949,649686.4834,601789.8331,622722.9822,509461.374,740101.7337,1167470.444
C30:0,0.222309268,12.16963525,3.404658973,0.065012551,0.999446625,451.4 -> 451.4,FFA,613382.7902,529162.4583,28527.50211,684597.6913,788097.9351,556236.6808,583002.6794,439926.9912,509149.7759,461269.0127,513347.5576,490800.4553,483578.1927,542143.9182,803120.6005
C32:0,0.182592264,11.29387355,2.297377259,0.12959266,0.999446625,479.4 -> 479.4,FFA,328877.427,291676.4671,25028.48163,377351.2255,424475.6686,294182.5211,318388.1231,254896.7988,262895.2387,255768.6384,272556.3414,265476.4793,254448.7965,302383.1397,440500.394
C34:0,0.083078863,11.58260384,0.475872465,0.490297893,0.999446625,507.5 -> 507.5,FFA,388398.3908,370730.5634,18926.46126,533183.6599,615304.4675,293804.4836,319440.2429,298643.4423,263937.9184,347341.0227,258028.8172,366350.6454,243525.1581,385060.1263,630153.7409
Cer(d14:1(4E)/20:0(2OH)),0.002196566,4.643361005,3.27E-04,0.985565659,0.999446625,554.5 -> 208.3,cer,2870.533539,2865.873534,2580.560181,2577.600185,2765.900196,2924.740185,2916.460205,2714.680183,2971.620209,3007.200226,2888.100197,3004.80022,2734.140209,2966.220203,2946.980221
Cer(d14:1(4E)/20:1(11Z)(2OH)),0.048081357,4.671997711,0.15687884,0.692046502,0.999446625,552.5 -> 208.3,cer,2981.603536,2886.426863,2552.740173,2855.920185,2897.640205,2881.660183,2980.220192,2909.200211,3012.940201,2638.340183,3064.4002,3244.140232,2775.960197,2789.300186,3158.46022
Cer(d14:1(4E)/22:0(2OH)),0.059129742,4.636174731,0.237131502,0.626285615,0.999446625,582.5 -> 208.3,cer,2900.610203,2784.656862,2692.220207,3007.740208,3110.860226,2550.04018,2860.140205,2646.900181,2755.660187,2763.640194,2893.940178,2844.640205,2914.640221,2894.980206,2868.420204
Cer(d14:1(4E)/22:1(13Z)(2OH)),0.00698045,4.688248056,0.003307325,0.954139457,0.999446625,580.5 -> 208.3,cer,2975.746876,2959.596877,2574.800179,2805.000195,2808.660191,2882.620209,2849.32021,2815.560215,2902.660206,2863.620186,2863.200207,3007.780224,3303.220253,3383.000233,3127.420193
Cer(d14:1(4E)/24:0(2OH)),0.003838922,4.715637757,0.001000582,0.974765542,0.999446625,610.6 -> 208.3,cer,3026.710218,3017.620209,2665.020195,3091.920204,2927.760208,2867.300201,3010.540207,2560.740177,3008.50021,3337.360233,3194.20023,3075.320225,3053.500244,3173.080212,2965.760208
Cer(d14:1(4E)/26:0(2OH)),0.038508734,4.600264075,0.10054161,0.751180646,0.999446625,638.6 -> 208.3,cer,2813.450194,2741.203527,2578.120174,2638.940178,2797.380188,2752.420185,2838.960209,2718.820187,2781.640202,2622.320187,2732.24017,3080.300232,2832.100204,2634.420193,2898.380192
"Cer(d14:2(4E,6E)/16:0)",0.081112656,4.896979691,0.447496348,0.503526303,0.999446625,480.4 -> 206.3,cer,3549.406918,3352.210234,2752.140182,3267.960224,3353.960232,3045.000214,3575.180256,3055.020226,3463.70026,4421.420292,3359.860237,3229.980232,3934.120281,3093.880215,3609.620239
"Cer(d14:2(4E,6E)/18:0(2OH))",0.024477682,4.608929444,0.040623307,0.840266783,0.999446625,524.5 -> 206.3,cer,2800.020203,2754.083532,2769.200172,3025.580235,2693.620178,2826.02021,3030.12022,2746.340191,2663.440197,2543.400185,2870.600208,2685.820183,2773.900208,2697.340187,2768.440205
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))",0.030509099,4.671008534,0.063161486,0.801567108,0.999446625,522.5 -> 206.3,cer,2954.046874,2888.820201,2670.640182,2809.140179,2891.800198,2934.080212,2805.82019,2927.280224,3073.160221,2785.820194,3123.520218,2944.820198,2942.260208,2931.780201,2887.720211
"Cer(d14:2(4E,6E)/18:1(9Z))",0.051979327,4.636804429,0.183258288,0.668587944,0.999446625,506.5 -> 206.3,cer,2901.670207,2797.840194,2629.060184,2846.100204,3151.160213,2839.400188,2773.400188,2879.900208,2837.280205,2652.080173,2781.960205,2763.98019,3002.680206,2805.5802,2863.540222
"Cer(d14:2(4E,6E)/20:1(11Z)(2OH))",0.094686027,4.629998228,0.607962689,0.435555926,0.999446625,550.5 -> 206.3,cer,2928.973537,2738.936857,2655.260185,2840.540195,2879.920204,2693.680183,2736.840202,2796.960205,3196.940228,2709.280182,3136.440208,2673.52018,2784.940186,2719.640194,2838.760193
"Cer(d14:2(4E,6E)/20:1(11Z))",-0.019200884,4.596061089,0.024994717,0.874380226,0.999446625,534.5 -> 206.3,cer,2747.233524,2783.443534,2602.420181,2784.460194,2762.520184,2716.460194,2814.360199,2954.020203,2764.4202,2656.440186,2682.580196,2853.980221,2710.960186,2735.300205,2748.560181
"Cer(d14:2(4E,6E)/22:1(13Z)(2OH))",-0.006263701,4.701582384,0.002663261,0.95884201,0.999446625,578.5 -> 206.3,cer,2978.403542,2992.793543,2703.940205,3186.020203,3176.600235,2868.80019,2937.200191,2996.200214,2983.18021,2872.700214,3051.980213,3177.600235,2749.000206,2855.440201,2972.460197
"Cer(d14:2(4E,6E)/24:0(2OH))",-0.082948325,4.812302972,0.467566481,0.494108837,0.999446625,608.6 -> 206.3,cer,3147.63355,3335.633567,2748.360188,3685.220253,2909.0802,3264.500198,3486.380226,3152.580238,3001.180237,3202.060223,3077.540203,3507.800274,3410.920227,3201.640217,3000.700207
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))",0.056682642,4.607454728,0.217853162,0.640680593,0.999446625,606.5 -> 234.3,cer,2851.243537,2743.160189,2532.640182,2752.060196,3040.820217,2899.380199,2688.660175,2564.460178,2842.580204,2725.640179,2791.940216,2888.680199,2811.020199,2628.740185,2932.440208
"Cer(d16:2(4E,6E)/24:0(2OH))",0.070729365,4.661918408,0.339431304,0.560157668,0.999446625,636.6 -> 234.3,cer,2991.20688,2848.143532,2482.080185,3070.780209,2830.660198,2883.740204,3004.200207,2752.080185,3145.66024,2852.820194,2745.400192,2882.700218,3229.400219,2646.740185,2991.920223
Cer(d18:0/14:0),1.57E-04,4.645705322,1.67E-06,0.998970404,0.999446625,512.5 -> 266.4,cer,2872.693533,2870.620193,2600.980171,2819.960197,2916.480213,3130.100204,2963.060207,2893.880203,2899.340187,2715.060192,2995.740215,2717.700176,2709.480171,2947.020184,2752.060204
Cer(d18:0/16:0(2OH)),-0.004498754,4.688164719,0.001373725,0.97043414,0.999446625,556.5 -> 266.4,cer,2964.916879,2974.523538,2536.660183,2748.800179,3005.82021,3022.900192,2933.860191,2772.600197,3159.30024,3364.960236,2857.360214,2936.020233,2695.560196,3001.860191,3137.600224
Cer(d18:0/16:0),0.039215237,5.054578371,0.104764338,0.746185466,0.999446625,540.5 -> 266.4,cer,3929.473611,3818.0536,2845.620197,3845.820251,4024.42028,3621.300247,3294.980225,3968.300274,3863.020283,3842.600269,4347.460312,3932.32029,4066.060272,3697.980267,3980.900291
Cer(d18:0/18:0(2OH)),0.013325433,4.667161966,0.012048425,0.912595496,0.999446625,584.6 -> 266.4,cer,2920.406876,2895.006875,2726.100185,3217.900238,3154.04023,2712.080189,2939.340187,2763.760189,2754.360195,2565.500168,2951.960201,3061.900234,2931.240227,3048.90023,2791.500214
Cer(d18:0/18:0),0.143729728,4.904437284,1.404811715,0.235919591,0.999446625,568.6 -> 266.4,cer,3650.003585,3298.853561,2728.08017,3105.360207,3289.600227,3809.020283,3599.240257,3410.400246,4041.240292,3151.180218,3685.700253,3100.580227,3717.680248,3216.580189,3566.560234
Cer(d18:0/20:0(2OH)),-0.028082769,4.76111899,0.053561744,0.816977573,0.999446625,612.6 -> 266.4,cer,3057.720219,3122.183549,3054.500221,2911.800198,2971.340214,2769.340202,3130.840218,2870.740211,3170.000237,3166.860203,3009.040207,4070.16029,2938.060219,2944.200188,3127.040218
Cer(d18:0/22:0(2OH)),-0.030490736,4.642784756,0.063029687,0.801769933,0.999446625,640.6 -> 266.4,cer,2739.866863,2797.340201,3615.26025,2823.480209,2513.160183,2768.580185,2779.560196,2709.100204,2633.680183,2750.18018,2734.660183,2873.600216,3013.260223,2859.100212,2764.880207
