lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
TAG(54:8)_FA 20:4,-0.09926028,3.480362713,0.510160661,0.475069315,0.999200575,892.7 -> 571.7,TAG2,1109.768081,1167.512081,980.6600761,1293.2001,1124.000084,1133.000076,1044.660076,1233.880081,1119.360085,1029.22007,1061.460083,1148.260078,1199.360077
TAG(56:0)_FA 16:0,0.096284299,6.445378576,0.496523229,0.481031782,0.999200575,936.9 -> 663.9,TAG1,10068.04065,9263.932668,1131.440079,9061.980679,9164.340569,7202.880516,9423.220631,9856.800758,9290.140388,11182.42079,10507.42075,9015.580601,11955.0809
TAG(56:0)_FA 16:1,0.121068717,4.003695786,0.768238723,0.380762469,0.999200575,936.9 -> 665.9,TAG1,1770.868136,1599.928114,1006.060074,1400.100101,1691.440125,1389.220097,1591.400101,1742.720116,1605.900124,1818.020153,1952.620163,1649.580105,2012.980167
TAG(56:0)_FA 18:0,0.019917718,3.537665147,0.020572168,0.885950583,0.999200575,936.9 -> 635.9,TAG1,1198.348085,1160.496081,1072.520077,1137.580082,1104.06007,1172.920074,1096.860073,1095.300076,1279.900089,1200.180088,1248.860104,1196.500084,1262.060089
TAG(56:0)_FA 18:1,-0.044199939,4.680447161,0.103463642,0.747712067,0.999200575,936.9 -> 637.896,TAG2,2745.024198,2780.084184,1015.020073,3013.980202,2616.500191,2431.040157,2349.74015,2630.440178,2585.340206,2823.98019,3162.020214,3000.980194,3011.520229
TAG(56:0)_FA 18:2,0.088655182,3.621022264,0.408446551,0.52275903,0.999200575,936.9 -> 639.896,TAG2,1310.040093,1208.668091,1056.180073,1200.040092,1367.520096,1279.660095,1205.720085,1249.300102,1284.300087,1167.260086,1502.720112,1147.080078,1189.940086
TAG(56:0)_FA 20:0,-0.054314132,3.889733821,0.154290964,0.694468028,0.999200575,936.9 -> 607.9,TAG2,1526.700102,1557.188112,1054.140076,1631.640118,1478.200104,1513.560116,1565.220093,1529.260105,1526.320099,1641.600121,1606.060116,1469.8801,1457.7001
TAG(56:0)_FA 20:4,-0.092048368,3.46333156,0.438255799,0.50796551,0.999200575,936.9 -> 615.9,TAG2,1081.26808,1131.932082,1133.300083,1202.3801,1094.520073,1092.760071,1116.940086,1214.820084,1070.160088,1055.560078,1070.280075,1094.140076,1054.440079
TAG(56:1)_FA 16:0,-0.125242329,3.623655122,0.815127203,0.36660872,0.999200575,934.9 -> 661.9,TAG1,1220.336089,1306.992088,1037.24007,1580.740116,1423.980103,1215.200081,1068.680077,1265.780071,1068.480072,1260.740093,1322.960094,1212.50008,1217.580101
TAG(56:1)_FA 16:1,0.050389054,5.82261135,0.135662091,0.712632143,0.999200575,934.9 -> 663.9,TAG1,6382.392472,6060.504429,1208.080086,5726.000397,6187.580395,4671.560364,5681.600368,6578.960464,5462.880428,7169.460468,6911.540581,6156.540451,7668.360588
TAG(56:1)_FA 18:0,5.91E-04,3.422148285,1.81E-05,0.996607629,0.999200575,934.9 -> 633.9,TAG1,1088.468073,1068.388071,1078.100063,1017.40007,1056.800076,1053.020065,1066.740067,1112.640072,1155.800079,1098.620079,1105.860077,1060.260071,1057.140068
TAG(56:1)_FA 18:1,-0.077962852,3.533878688,0.315125834,0.57455167,0.999200575,934.9 -> 635.9,TAG2,1155.144082,1196.656084,1066.300076,1108.860077,1107.800083,1328.780087,1134.580078,1152.260082,1222.000092,1155.220081,1131.600079,1238.160091,1179.740078
TAG(56:1)_FA 18:2,-0.014477066,4.388732262,0.011058061,0.916250981,0.999200575,934.9 -> 637.896,TAG2,2238.640163,2222.116159,1064.66008,2071.64016,2228.06015,1686.580112,2244.900166,2595.620186,1957.200123,2519.860176,2709.380219,2236.880161,2053.660156
TAG(56:1)_FA 20:0,-0.002633809,3.509613792,3.59E-04,0.984873373,0.999200575,934.9 -> 605.896,TAG2,1165.39208,1146.672083,1057.300072,1173.12009,1162.560074,1105.220078,1169.100086,1062.340084,1112.720062,1178.200081,1211.440086,1214.48008,1171.140091
TAG(56:1)_FA 20:4,-0.026590337,3.4388664,0.036557559,0.84836866,0.999200575,934.9 -> 613.9,TAG2,1091.264075,1091.48008,1084.880085,1065.120079,1083.900074,1064.620075,1110.180069,1190.26009,1038.98008,1006.160069,1113.020081,1131.240089,1110.240074
TAG(56:2)_FA 16:0,-0.055069145,3.744587014,0.158119408,0.690893867,0.999200575,932.9 -> 659.9,TAG1,1374.8841,1402.028098,1002.800083,1200.840088,1610.080105,1363.140091,1258.680092,1563.64011,1417.820103,1448.500103,1293.880096,1434.020096,1293.960106
TAG(56:2)_FA 16:1,-0.081243168,3.531477316,0.342177354,0.5585751,0.999200575,932.9 -> 661.9,TAG1,1151.872084,1196.028084,1064.460079,1098.160084,1174.16008,1290.620087,1129.540077,1210.900078,1085.160084,1121.32008,1151.640087,1259.140091,1218.860092
TAG(56:2)_FA 18:0,-0.051532024,3.426586973,0.137230572,0.71104987,0.999200575,932.9 -> 631.9,TAG1,1068.328072,1086.964073,1115.66008,1063.34008,1152.580074,1105.100075,1048.720081,1060.640068,1099.240078,1105.020069,1032.340065,1100.720074,1008.760063
TAG(56:2)_FA 18:1,0.056202945,3.458173874,0.163431069,0.686017061,0.999200575,932.9 -> 633.9,TAG2,1144.116087,1080.348074,1049.020069,1083.680073,1209.340096,1114.440067,1187.520088,1039.620079,1099.260082,1070.980076,1147.400082,1093.020073,1077.060085
TAG(56:2)_FA 18:2,-0.029232213,3.435930475,0.044183064,0.833513392,0.999200575,932.9 -> 635.9,TAG2,1090.584073,1092.688078,1060.840069,1019.500069,1141.34008,1128.820087,1070.060055,1127.080082,1058.700085,1098.960075,1059.080078,1089.080078,1123.740067
TAG(56:2)_FA 20:0,-0.108002558,3.467015924,0.60344905,0.437265075,0.999200575,932.9 -> 603.9,TAG2,1082.012077,1145.272084,1100.74007,1222.060085,1098.360069,1093.220085,1063.340073,1107.620083,1130.520084,1153.980083,1083.900078,1149.480083,1033.940079
TAG(56:2)_FA 20:4,-0.057235126,3.399416505,0.16921141,0.680813606,0.999200575,932.9 -> 611.9,TAG2,1055.072079,1077.120074,1015.520077,1039.780075,1083.440079,1230.660088,1056.42009,1078.220074,1072.98008,983.9000664,1039.90007,1053.04007,1022.620075
TAG(56:3)_FA 16:0,-0.06425347,3.441730994,0.213488002,0.644047172,0.999200575,930.8 -> 657.8,TAG1,1082.124078,1110.920078,1061.100082,1085.220078,1124.980076,1146.340076,981.56007,1139.740078,1053.040073,1135.460079,1073.740074,1047.84008,1177.300095
TAG(56:3)_FA 16:1,-0.209939708,4.050181724,2.310504324,0.128502351,0.999200575,930.8 -> 659.8,TAG1,1626.62411,1849.064124,1042.760078,1569.980099,1373.58009,1863.740124,1697.900124,2076.560143,1933.520142,2173.400146,1455.220093,1561.64011,1672.900101
TAG(56:3)_FA 18:0,-0.059028635,3.446304929,0.180191696,0.671208552,0.999200575,930.8 -> 629.8,TAG1,1085.552079,1110.508078,1082.840073,1152.460079,1145.800087,1090.360077,1077.060081,1127.760075,1060.22007,1089.080082,1086.420086,1092.880077,1058.260071
TAG(56:3)_FA 18:1,0.012700205,3.483827684,0.008353262,0.927177794,0.999200575,930.8 -> 631.796,TAG2,1153.380085,1123.424081,1014.960072,1082.620075,1330.320095,1055.140087,1168.820087,1150.620083,1046.200077,1269.480087,1038.080082,1059.260071,1183.480083
TAG(56:3)_FA 18:2,-0.093676556,3.434679385,0.453637075,0.500612807,0.999200575,930.8 -> 633.8,TAG2,1065.244075,1116.000076,1059.080074,1050.720081,1052.620079,1142.940071,1056.140079,1125.560078,1009.520073,1123.100075,1128.82008,1137.680077,1079.120064
TAG(56:3)_FA 20:0,-0.042519885,3.469956846,0.093585589,0.759667372,0.999200575,930.8 -> 601.8,TAG2,1118.060078,1131.268076,1026.960068,1102.38007,1066.820076,1111.820076,1214.000088,1088.000072,1114.48008,1248.560085,1136.400078,1105.580074,1058.600067
TAG(56:3)_FA 20:4,-0.018264772,3.420909152,0.017241627,0.895532157,0.999200575,930.8 -> 609.8,TAG2,1082.920074,1076.688077,1055.200077,1078.000084,1027.680069,1116.220078,1066.06007,1086.600082,1144.240074,1048.120064,1118.440083,1054.500076,1058.180073
TAG(56:4)_FA 16:0,0.030186289,3.577505102,0.047295704,0.8278376,0.999200575,928.8 -> 655.8,TAG1,1234.532092,1186.672079,1119.400074,1095.820072,1206.060093,1202.200073,1101.520084,1301.940098,1531.680115,1152.780075,1133.900082,1180.620079,1199.500084
TAG(56:4)_FA 16:1,-0.026317053,3.415996451,0.035791055,0.849947636,0.999200575,928.8 -> 657.8,TAG1,1076.720074,1076.964077,1046.780071,1078.160072,1119.580074,1075.440079,1064.620075,1038.020069,1127.960079,1155.060085,1024.480064,1038.140079,1046.960075
TAG(56:4)_FA 18:0,-0.039951166,3.474420453,0.08261164,0.773788906,0.999200575,928.8 -> 627.8,TAG1,1116.44408,1126.880077,1085.920082,1138.34008,1088.240074,1121.260078,1120.560081,1096.420071,1152.120087,1071.880074,1142.98008,1206.50008,1078.320076
TAG(56:4)_FA 18:1,-0.073368861,3.489206831,0.278783751,0.5974995,0.999200575,928.8 -> 629.8,TAG2,1123.352077,1160.54408,1022.660072,1213.340084,1203.800076,1154.380077,1025.400074,1107.960072,1141.500084,1197.480087,1124.300079,1129.560078,1121.760075
TAG(56:4)_FA 18:2,0.011029693,3.416481416,0.006287379,0.936799578,0.999200575,928.8 -> 631.8,TAG2,1093.532076,1065.304073,1027.640076,1015.780067,1096.460075,1091.320084,1034.420071,1074.640072,1071.240082,1066.380074,1153.300076,1078.40007,1112.240074
TAG(56:4)_FA 20:0,-0.096321018,3.506930952,0.480571201,0.4881637,0.999200575,928.8 -> 599.8,TAG2,1122.056081,1176.888084,1091.040077,1182.360096,1272.220093,1218.860077,991.180069,1167.380089,1131.58009,1088.820084,1139.880074,1227.020077,1075.420082
TAG(56:4)_FA 20:4,-0.154797598,3.695513346,1.247239851,0.264080306,0.999200575,928.8 -> 607.8,TAG2,1274.176098,1392.724095,1034.120079,1503.700096,1385.540112,1467.600098,1300.440094,1365.980106,1163.140099,1224.960087,1182.26009,1401.380089,1339.500095
TAG(56:5)_FA 16:0,0.009309724,4.062265856,0.004548508,0.946229332,0.999200575,926.8 -> 653.8,TAG1,1772.852126,1729.128132,1076.640076,1746.700138,2074.620148,1697.96014,1569.620113,1870.720139,1600.060108,1594.980125,1722.780125,1735.280117,1897.180134
TAG(56:5)_FA 16:1,0.07265947,3.571369609,0.273909585,0.600721165,0.999200575,926.8 -> 655.8,TAG1,1241.276086,1159.14808,1163.400082,1156.000076,1067.040077,1123.120083,1183.680084,1191.620079,1271.020077,1193.100079,1413.14011,1131.900085,1271.50008
TAG(56:5)_FA 18:0,0.097562695,3.526540877,0.493309879,0.482454547,0.999200575,926.8 -> 625.8,TAG1,1218.028087,1118.176084,1083.880066,1132.940079,1181.500088,1159.780094,1025.420071,1120.420082,1173.760082,1120.460087,1143.840088,1057.280079,1565.620106
TAG(56:5)_FA 18:1,-0.010663786,3.532098057,0.005895585,0.938796401,0.999200575,926.8 -> 627.796,TAG2,1177.956089,1165.660082,1095.780083,1110.980076,1194.200085,1124.940079,1159.400089,1118.060089,1276.480106,1300.760086,1115.62009,1173.560081,1144.080074
TAG(56:5)_FA 18:2,-0.063509534,3.441387827,0.208580778,0.647882057,0.999200575,926.8 -> 629.8,TAG2,1083.512074,1111.504078,1049.140079,1077.680077,1072.620083,1111.84008,1041.78006,1178.08009,1102.600082,1031.860073,1110.380081,1158.06007,1090.180065
TAG(56:5)_FA 20:0,-0.003040736,3.442564442,4.78E-04,0.982554864,0.999200575,926.8 -> 597.8,TAG2,1103.456077,1085.404077,1086.780075,1190.020084,1068.360073,1166.16008,1058.520077,1023.420078,1160.040092,1012.74007,1145.780071,1034.680073,1084.58007
TAG(56:5)_FA 20:4,-0.033696425,3.489724518,0.058803696,0.808396836,0.999200575,926.8 -> 605.8,TAG2,1136.260081,1141.528078,1050.120087,1063.380074,1231.860088,1302.720085,1101.680077,1107.420074,1167.640083,1176.200077,1055.100079,1057.920078,1125.020081
TAG(56:6)_FA 16:0,0.066779133,3.663780795,0.232008907,0.630038239,0.999200575,924.8 -> 651.8,TAG1,1341.652093,1257.740092,1070.66008,1297.920101,1312.060101,1197.260078,1206.180088,1317.560101,1434.000099,1360.240097,1537.240082,1115.720085,1218.780094
TAG(56:6)_FA 16:1,0.025379712,4.187656562,0.033881706,0.853958666,0.999200575,924.8 -> 653.8,TAG1,1963.792147,1897.016145,1003.500072,1860.900139,2092.580173,1563.700123,1996.900162,1901.940136,1700.40012,2176.740185,1919.580128,1981.800144,2109.500153
TAG(56:6)_FA 18:0,-0.043866263,3.472214064,0.099621864,0.752283884,0.999200575,924.8 -> 623.8,TAG1,1122.636084,1136.184078,1001.360073,1051.020073,1069.960075,1063.700066,1078.100082,1159.840076,1132.580078,1074.260075,1186.960102,1332.100101,1145.580082
TAG(56:6)_FA 18:1,0.030460442,3.628497705,0.048221314,0.826187739,0.999200575,924.8 -> 625.8,TAG2,1281.120087,1232.052087,1140.380089,1203.520081,1100.480076,1158.000069,1094.560078,1404.700108,1442.180092,1226.280098,1320.460091,1167.760082,1447.920101
TAG(56:6)_FA 18:2,-0.028428797,3.462984638,0.041819195,0.837964807,0.999200575,924.8 -> 627.8,TAG2,1111.804081,1114.056078,1075.560081,1153.48008,1087.200081,1102.100067,1290.480095,1093.480083,1064.580074,1118.760082,1075.520073,1102.460079,1041.240082
TAG(56:6)_FA 20:0,6.50E-04,3.492532489,2.19E-05,0.996269251,0.999200575,924.8 -> 595.8,TAG2,1135.704082,1114.680074,1192.540081,1046.660065,1130.48008,1175.820095,1186.58009,1109.400078,1115.100086,1132.300068,1106.240078,1109.220066,1140.120079
TAG(56:6)_FA 20:4,-0.046246135,3.475856827,0.110729065,0.739315628,0.999200575,924.8 -> 603.8,TAG2,1123.064078,1138.396085,1016.880074,1068.580086,1090.800079,1172.840088,1107.300079,1252.060085,1179.420086,1096.080086,1143.440071,1102.420078,1094.360073
TAG(56:7)_FA 16:0,0.032786657,3.525709416,0.055711842,0.813406628,0.999200575,922.8 -> 649.8,TAG1,1185.888083,1137.696084,1135.520069,1096.720081,1276.240101,1137.340084,1039.180077,1307.560097,1320.300083,1103.640083,1190.940075,1043.220074,1102.780079
TAG(56:7)_FA 16:1,-0.102998319,3.461028405,0.548850307,0.458787839,0.999200575,922.8 -> 651.8,TAG1,1084.660077,1144.148079,1049.120083,1142.300083,1225.280083,1082.680077,1040.380074,1166.200085,1073.300083,1185.140072,1004.560066,1144.420078,1079.780079
TAG(56:7)_FA 18:0,-0.030159994,3.507442768,0.047120865,0.828151136,0.999200575,922.8 -> 621.8,TAG1,1144.96808,1148.492082,1123.420078,1148.760075,1160.440079,1065.780064,1077.920071,1183.020092,1126.460083,1237.600098,1188.480087,1107.300083,1171.540081
TAG(56:7)_FA 18:1,0.025071265,3.557935988,0.03261346,0.856687858,0.999200575,922.8 -> 623.8,TAG2,1218.868085,1177.280087,1069.380077,1133.080078,1245.900093,1146.300083,1259.460087,1096.700081,1164.440075,1318.760105,1063.380077,1191.560085,1361.160095
TAG(56:7)_FA 18:2,0.071748402,3.442832797,0.266130585,0.605939299,0.999200575,922.8 -> 625.8,TAG2,1128.084081,1053.940072,1120.840073,1052.920071,1174.520092,1068.800072,1064.140079,1046.020073,1076.08007,1041.100063,1112.200077,1060.860081,1213.480087
TAG(56:7)_FA 20:0,-0.016404921,3.568914591,0.013956278,0.905959353,0.999200575,922.8 -> 593.8,TAG2,1184.400084,1176.764083,1310.940094,1129.780083,1232.700089,1162.640076,1264.580082,1209.58009,1179.640087,1252.240093,1112.760075,1129.580074,1132.320087
TAG(56:7)_FA 20:4,0.067528072,3.506267135,0.236202732,0.626962255,0.999200575,922.8 -> 601.8,TAG2,1184.548085,1110.408077,1105.020081,1171.920086,1141.16008,1155.880081,1223.08009,1131.660072,1216.700089,1076.840069,1075.760078,1015.740078,1266.040089
TAG(56:8)_FA 16:0,-0.04994532,3.460855557,0.129082113,0.71938564,0.999200575,920.8 -> 647.8,TAG1,1105.924078,1124.200085,1040.000076,1135.720085,1132.660076,1189.360088,1190.460083,1103.080086,1045.460083,1112.140083,1096.860073,1080.700081,1064.180077
TAG(56:8)_FA 16:1,-0.047442768,3.38389908,0.116227522,0.733162621,0.999200575,920.8 -> 649.796,TAG1,1049.832074,1064.828077,986.4200706,1038.520073,1047.520077,1115.900089,992.2400627,1025.220078,1106.48008,1106.420071,1137.000084,1038.080074,965.9200668
TAG(56:8)_FA 18:0,-0.003017975,3.400745124,4.71E-04,0.982693983,0.999200575,920.8 -> 619.8,TAG1,1076.004074,1058.760074,1017.280071,1055.480076,1050.360077,1077.840073,1056.580074,1076.400074,1164.04007,1010.660065,1008.760075,1073.420082,1100.280075
TAG(56:8)_FA 18:1,-0.020049098,3.503762511,0.020828256,0.885247803,0.999200575,920.8 -> 621.8,TAG2,1156.560082,1152.32408,1025.380066,1172.700085,1184.12009,1051.480068,1170.580078,1129.00008,1194.92009,1196.520081,1046.220074,1211.920086,1186.960079
TAG(56:8)_FA 18:2,-0.035530272,3.410988197,0.065222815,0.798423764,0.999200575,920.8 -> 623.8,TAG2,1067.680081,1074.460078,1060.780079,1085.360081,1062.240078,1040.06007,1045.760086,1042.460064,1044.640076,1072.860085,1149.200089,1131.560093,1036.560078
TAG(56:8)_FA 20:0,-0.135083996,4.24688014,0.960290907,0.327113595,0.999200575,920.8 -> 591.8,TAG2,1928.132142,2078.420149,1093.880081,1924.620152,1728.300114,2243.72015,1959.180149,2244.000164,1752.020157,1881.440128,2109.740143,2098.320152,2091.420147
TAG(56:8)_FA 20:4,0.006673025,3.439988936,0.002302996,0.961724577,0.999200575,920.8 -> 599.8,TAG2,1111.360077,1086.260078,1030.24007,1024.180069,1047.400078,1114.100082,1072.72007,1097.360077,1054.040077,1146.140079,1213.960079,1049.520084,1168.68008
TAG(58:0)_FA 16:0,-0.071832051,3.435794596,0.266700057,0.605554042,0.999200575,964.9 -> 691.9,TAG1,1067.612076,1101.804079,1120.000076,1117.180073,1011.700077,1090.560078,1016.880066,1116.160084,1140.880077,1047.780079,1069.720078,1137.340084,1098.880081
TAG(58:0)_FA 16:1,-0.075864714,3.402182296,0.297261116,0.585604571,0.999200575,964.9 -> 693.9,TAG1,1046.460074,1082.808077,1051.700077,1081.000072,1079.340076,1089.120083,1001.720074,1082.98008,1047.860069,1067.720074,1075.640068,1093.220078,1027.740082
TAG(58:0)_FA 18:0,0.083229201,6.054223532,0.370486131,0.542739404,0.999200575,964.9 -> 663.9,TAG1,7619.54451,7075.224495,1098.480076,6149.02042,7214.880482,5185.060379,6599.600422,7520.680508,6488.96043,10275.36071,9281.600632,6246.000462,8512.680584
TAG(58:0)_FA 18:1,0.010559091,3.91259777,0.005834363,0.939114395,0.999200575,964.9 -> 665.9,TAG2,1587.620111,1548.66811,1059.420078,1338.440102,1472.520115,1482.960106,1555.840103,1519.080112,1441.800098,1870.240128,1706.940121,1532.620102,1761.000118
TAG(58:0)_FA 18:2,-0.079395818,3.457101305,0.325961005,0.56804713,0.999200575,964.9 -> 667.9,TAG2,1077.228077,1117.044078,1168.980083,1071.540085,1089.080078,1206.840073,983.180069,1120.260082,1129.120083,1108.440071,1093.040077,1078.140079,1091.720078
TAG(58:0)_FA 20:0,-0.079132955,3.702567202,0.32607846,0.567977408,0.999200575,964.9 -> 635.9,TAG2,1311.416094,1360.044098,1078.880074,1180.580078,1523.280109,1442.520111,1343.420094,1382.78009,1148.740086,1358.420105,1171.060085,1435.920105,1370.580097
TAG(58:0)_FA 20:4,-0.035621646,3.470454352,0.065666536,0.797754077,0.999200575,964.9 -> 643.9,TAG2,1113.636079,1120.412077,1096.640076,1075.180069,1119.360092,1156.240089,1033.280079,1094.960075,1188.880074,1098.500072,1109.040073,1177.180077,1117.620079
TAG(58:1)_FA 16:0,0.013962674,3.417678452,0.010074379,0.920049627,0.999200575,962.9 -> 689.9,TAG1,1090.708081,1060.556077,1069.720078,993.2000694,1109.900082,1049.880081,1117.620094,1163.000076,1074.920082,1041.720081,1125.460072,1054.980076,1025.640076
TAG(58:1)_FA 16:1,0.029388462,3.42310712,0.044639825,0.832667705,0.999200575,962.9 -> 691.9,TAG1,1102.324078,1060.940073,1056.040066,1107.300079,1068.120071,1063.680077,1042.720078,1048.840076,1125.740082,1045.680065,1038.22007,1039.200069,1236.820087
TAG(58:1)_FA 18:0,-0.039316777,3.612879759,0.080309861,0.776877935,0.999200575,962.9 -> 661.9,TAG1,1238.15609,1249.228082,1119.360081,1363.940086,1172.360081,1243.640079,1143.140087,1323.260082,1334.660091,1132.740078,1281.040104,1182.560081,1259.580086
TAG(58:1)_FA 18:1,-0.082571822,5.865114047,0.364341426,0.546104949,0.999200575,962.9 -> 663.9,TAG2,6289.596459,6545.224489,1107.420074,6178.420441,5794.7005,6365.920464,6225.120518,6651.140488,6090.640522,7473.660564,6310.440357,6056.980488,7027.080399
TAG(58:1)_FA 18:2,0.00874037,3.615739822,0.003970167,0.949759131,0.999200575,962.9 -> 665.9,TAG2,1269.404088,1239.112093,1054.760075,1074.240082,1280.100094,1205.740093,1308.840092,1243.720089,1318.580082,1449.520107,1327.720093,1222.340092,1111.780079
TAG(58:1)_FA 20:0,-0.005821757,3.500050002,0.001755622,0.966578301,0.999200575,962.9 -> 633.9,TAG2,1152.460081,1136.256078,1081.440075,1079.740078,1202.940075,1167.880081,1234.740089,1164.040081,1093.48008,1084.440079,1068.100079,1185.180069,1163.040081
TAG(58:1)_FA 20:4,-0.06901227,3.405865098,0.246042318,0.619875693,0.999200575,962.9 -> 641.9,TAG2,1054.336078,1085.960083,1029.820068,1044.920082,1074.540077,1057.740082,1060.220081,1068.600075,1094.000084,1088.620087,1042.540077,1169.92009,1000.38007
TAG(58:10)_FA 16:0,0.018930173,3.455612906,0.018541879,0.891688023,0.999200575,944.8 -> 671.8,TAG1,1129.288082,1094.776074,1029.060074,1154.600082,1119.620083,1114.760075,1175.520088,1168.660076,1139.100079,1025.200073,1043.140072,1010.660065,1169.060089
TAG(58:10)_FA 16:1,0.033514394,3.438989283,0.058075876,0.809563356,0.999200575,944.8 -> 673.8,TAG1,1115.10408,1069.436076,1081.380085,1110.940075,1155.840084,1121.060078,1053.74007,1049.840076,1125.00008,1042.880074,1151.140091,1022.460075,1089.800076
